,author,comment,voteCount,replyCount,channel,country
2326,@marvin2678,sondern um was dann ?,2,0,ZDFheuteNachrichten,Germany
2327,@retepkoweips1237,"Sicher, JEDE Solidarität entsteht durch identitätsstiftende emotionale Bindung.

Warum sind die Iren pro-palästinenser, die Deutschen (zumindest offiziell) pro-israelisch? 

Weil die einen traditionell eine Parallele zu ihrer eigenen Unterdrückungsgeschichte spüren, 

für die Deutschen ist Philo-Semitismus Reinwaschung des Gewissens bzgl. der Nazizeit und der anti-islamischen Haltung zugleich. Zwei Fliegen mit einem Streich.
Mit diesem Argument können sogar die Grünen, die SPD und die ihnen gewogenen Medien wie die öffentlich-Rechtlichen auf rechte Migrationspolitik umswitchen, die ihnen durch den Rechtsruck in weiten Teilen der Bevölkerung aufgezwungen wird.  



Mit den unterdrückten Ujguren usw. wird es niemals diese Solidarität geben, solange daran nicht Identitätspolitik(en) hängen. Nicht mal seitens der Türken, obwohl die sich angeblich den Turkvölkern verbunden fühlen.",0,0,ZDFheuteNachrichten,Germany
2328,@everydaylife5641,"Genau so wie bei der pro-Israel-Solidarität. Nichts auf der politischen Ebene passiert aus Nächstenliebe. 
Aber das findet in der deutschen Medienlandschaft keine Erwähnung.",0,0,ZDFheuteNachrichten,Germany
2329,@Jean-Jaures,"Wenn man die Zusammenhänge versteht, kann man nur auf Seiten der Palästinenser sein.",0,0,ZDFheuteNachrichten,Germany
2330,@ostendfaxpost1,Die Pro Palidemos sind einfach nur von der Propaganda aufgehetzt und vom Hass bestimmt.,0,0,ZDFheuteNachrichten,Germany
2331,@user-uv2ov4ln3m,"Apartheid gibt es nur wegen Hamasterror,
free palestine from hamas ❤️",0,0,ZDFheuteNachrichten,Germany
2332,@XYZ-XYZ-bt6vg,Ja weg mit der Hamas,0,0,ZDFheuteNachrichten,Germany
2333,@hossamtaha2614,"Bei allem Respekt ist das falsch. Es gibt keinen Hass auf die Juden, sondern der Hass richtet sich vielmehr gegen die zionistische Politik der Besatzung, des Tötens, der Gewalt und der Weigerung, die historischen Eigentümer des Landes (die Palästinenser) auf ihrer Seite zu haben Land oder sich an ihnen zu beteiligen, obwohl es ein Friedensabkommen mit ihnen gibt. Sehen Sie, was im Westjordanland passiert?  ...Gibt es Hamas??  Genug Töten und Gegentöten, das Recht auf Leben für alle, eine sichere Kindheit ... erfolgreiche Investition in den Frieden und nicht in die Unterstützung von Waffen",0,0,ZDFheuteNachrichten,Germany
2334,@rudolfgiger7369, @polarwind9816  ich bin neutral aber du nicht. Nur weil Du anders denkst darf ich meine Meinung nicht sagen. Grüße von Südwind.,0,0,ZDFheuteNachrichten,Germany
2335,@polarwind9816,Und eine Lösung hast du aber nicht zu bieten? Dann solltest du lieber in neutraler Position verbleiben,0,0,ZDFheuteNachrichten,Germany
2336,@stefanoxx2614,Die Welt steht auf Seiten Palästinas!,3,1,ZDFheuteNachrichten,Germany
2337,@Bratkartoffel16,Auch schon jemandem aufgefallen dass Kommentare die f r e e p a l e s t i n e enthalten keine Antworten haben? Es fällt mir schwer zu glauben dass das alles hassschürende sind.,3,4,ZDFheuteNachrichten,Germany
2338,@alsosprachzarathustra5505,"Die Juden haben das damals wertlose Land von arabischen Großgrundbesitzern in ihren Villen in Beirut und Damaskus gekauft. In zivilisierten Völkern gilt das als ein legales Geschäft. Die Araber können sich das fremde Land mit Gewalt nicht wiederholen, Dank der IDF. Davon abgesehen, haben erst die Juden das wertlose Land produktiv gemacht und entwickelt. Das ist für Diebe wie PLO und Hamas natürlich sehr verlockend. Unter den Arabern würde es sowieso nur wieder zur Wüste werden, so wie Gaza's Gewächshäuser und Plantagen nach dem Rückzug der Siedler. Es gibt heute kein einziges arabisches Land, dass es ohne Öl zu irgendetwas gebracht hat. Vielleicht sollten die anstatt immer in den Koran, mal in ein Lexikon schauen.",1,1,ZDFheuteNachrichten,Germany
2339,@appletree6741,Für ein Palästina ohne Hamas ✌️,13,1,ZDFheuteNachrichten,Germany
2340,@appletree6741,"Frieden für Palästinenser und Israelis, ohne Hamas, ohne radikale Siedler",31,2,ZDFheuteNachrichten,Germany
2341,@HuberHeinrichHuber,"Ob Ukraine Israel etc etc etc , alles die gleichen Angeklagten - Agenda - WHOler 1987-2030 Täter Suppe !
Unverzeihlich !
Agenda Notwehr 1987-2099 - Reparationen Schadenersatz etc etc etc läuft .",1,0,ZDFheuteNachrichten,Germany
2342,@akbeyikibrahim4533,ZDF du hast schon lange verloren. wir brauchen deine gedankenken typ nicht mehr. wer will kann weiter verarscht werden.,1,1,ZDFheuteNachrichten,Germany
2343,@Erde-l,Ich möchte wissen was die Kandidaten zu sich nehmen,0,0,ZDFheuteNachrichten,Germany
2344,@leienhartbo3377,"hahahah als ob dieser von selbst begonnen hätte, ne läüft ja seid 75 jahren darauf hinaus aber hey wer konnte das schon wissen opfer /täter umkehr",1,0,ZDFheuteNachrichten,Germany
2345,@abdulmutalib3210,Deutch soldaten ist wie Wagner group für America,1,1,ZDFheuteNachrichten,Germany
2346,@johna_Mo,Weil da einfach menschlich ist  und nichts  nur lappern mit Menschlichkeit aber im Wirklichkeit  null,1,0,ZDFheuteNachrichten,Germany
2347,@AlmaA-rp6qy,"Was hat Netanyahu am 4.10. präsentiert? Was passiert in Palästina seit 75 Jahren? Würde Deutschland zulassen, das Land zu berauben? Gerade das macht Israel. Deutschland unterschützt Genozid und Kinderkiller aus Israel. Unglaublich.",2,3,ZDFheuteNachrichten,Germany
2348,@pinguin110110,Wären wir mal auf den Bäumen geblieben.,3,1,ZDFheuteNachrichten,Germany
2349,@gabihirsemann3385,"In der Region geht nur entweder oder. Entweder verschwinden die muslimischen Laender in der Region, oder aber Israel verschwindet.",1,0,ZDFheuteNachrichten,Germany
2350,@Canada6,Das ist schon mal gut das der Westen bald nicht mehr zu sagen hat in der Welt mit  Amerika,1,1,ZDFheuteNachrichten,Germany
2351,@Canada6,Der Westen stirbt wirtschaftlich und politisch aus weil er immer Amerika befolgt und Amerika wird immer in der Welt  durch ihre verhaltung und Aggression  verhasst,0,2,ZDFheuteNachrichten,Germany
2352,@keplerboy1,"Lasst die Israelischen und Iranischen Geiseln frei  
Größte Freiluftgefängnis auf diesem Planeten ist nicht etwa Gaza sondern Iran mit seinen 80millionen Bürgern/Geiseln  
Apartheid in Südafrika mit Israel zu vergleichen ist nicht fair aber mit den Terror Ayatollahs kann man sie gut vergleichen obwohl die Terror Ayatollahs weitaus schlimmer sind  NAZI AYATOLLAHS  
Die westlichen Gesellschaften haben zwar spät aber immerhin die Südafrikaner in ihrem Freiheitskampf unterstützt, diese Unterstützung haben die Iraner dringend nötig  
Und die Globalen „Gutmenschen“ sollten ihre blinde Augen öffnen oder für immer schweigen! 
FREE IRAN
Lang lebe #KingRezaPahlavi  
Ruhe in Frieden Shahanshah Aryamehr ️",1,0,ZDFheuteNachrichten,Germany
2353,@Utrue55,"Ab jetzt jeder der die Türkei kritisiert, ist ein absoluter Islamophob/Islamhasser !",0,2,ZDFheuteNachrichten,Germany
2354,@edefuchs7085,"solange die UN das macht was die USA will ist alles ok, nur wenn sie das macht was sie auf demokratischer Weise ausarbeiten, dann ist die UN doof.",0,0,ZDFheuteNachrichten,Germany
2355,@flummytommy1957,"Free Germany,free Germany",4,3,ZDFheuteNachrichten,Germany
2356,@nadinenadine9739,…. Immer noch kein Friedensvertrag!,0,0,ZDFheuteNachrichten,Germany
2357,@Lifty24, @user-jz7jp4jl8w  Zu spät. Die Grünen sind schon an der Macht.,0,0,ZDFheuteNachrichten,Germany
2358,@user-jz7jp4jl8w,Keine macht den doofen,0,0,ZDFheuteNachrichten,Germany
2359,@bufordt.justice1332,Die meisten kritisieren eher Erdogan und nicht die Türkei selbst!,0,0,ZDFheuteNachrichten,Germany
2360,@user-jz7jp4jl8w,"In der türkei keine freien Medien 80000 politische gefangenen ermordung der kurden jeder deutsche der dort urlaub macht ist ein 
               vaterlandsveräter",1,0,ZDFheuteNachrichten,Germany
2361,@Canada6,Hey it could be that you're talking too many drugs,0,0,ZDFheuteNachrichten,Germany
2362,@user-jz7jp4jl8w,Ali go home,0,0,ZDFheuteNachrichten,Germany
2363,@user-jz7jp4jl8w,Sozialamt gut?,1,0,ZDFheuteNachrichten,Germany
2364,@Carla123-,Da sitzen schon noch einige! ,0,0,ZDFheuteNachrichten,Germany
2365,@user-jz7jp4jl8w,"​ @antoniostsiakmakia1461 
Bürgergeld ist für die bande wie Heroin für junkys",0,0,ZDFheuteNachrichten,Germany
2366,@antoniostsiakmakia1461,Denk daran Deutschland unterstützt auch ein Genozid Staat (Türkei) ,1,0,ZDFheuteNachrichten,Germany
2367,@antoniostsiakmakia1461,"Dann guck das du ganz schnell Deutschland verlässt, ab mit dir nach Palästina ☝‼️.
Denk daran in Palästina gibt es kein Harz4 , aber Palästina kann dir 7 Jungfrauen reservieren im Himmel .
Du bist so ein Malakas",2,0,ZDFheuteNachrichten,Germany
2368,@user-jz7jp4jl8w,Aladin mit denen solltest du dich besser nicht anlegen.,1,0,ZDFheuteNachrichten,Germany
2369,@user-jz7jp4jl8w,Ja die freie presse scheut ihr wie der Teufel das weihwasser.,0,0,ZDFheuteNachrichten,Germany
2370,@Jean-Jaures,"Gysi 2014 im Bundestag ""Hamas durch israelischen Geheimdienst gegründet, als Gegengewicht zur PLO"" ",2,0,ZDFheuteNachrichten,Germany
2371,@TariQ-nx3uz,Der Staat Israel und seine Besatzung und seine Apartheid ist das eigentliche Problem.,2,0,ZDFheuteNachrichten,Germany
2372,@nadinenadine9739,Die Welt ohne Zionisten,5,0,ZDFheuteNachrichten,Germany
2373,@user-jz7jp4jl8w,"Mußt aber erst erklären was das ist ,und weswegen",0,0,ZDFheuteNachrichten,Germany
2374,@Game-VR,Free Free PALESTINE ,2,0,ZDFheuteNachrichten,Germany
2375,@user-uv2ov4ln3m,"Ohne Hass, 
free palestine from hamas, wird gerade genacht.",1,0,ZDFheuteNachrichten,Germany
2376,@user-jz7jp4jl8w,"Die gesetzliche Lage hatt sich geändert, sie wollen nicht beim vschutz ganz oben stehen",0,0,ZDFheuteNachrichten,Germany
2377,@Claudia-gu2nr,Find ich nicht schwer zu glauben. Hab schon einiges krasses gelesen. Soll natürlich keine Pauschalisierung sein.,0,0,ZDFheuteNachrichten,Germany
2378,@antoniostsiakmakia1461,Dann ist deine Welt aber ziemlich klein ,0,0,ZDFheuteNachrichten,Germany
2379,@timohans4547,Der Grund ist die willkür der israelischen Regierung.,4,4,ZDFheuteNachrichten,Germany
2380,@mr.badman783,Alle sind für Palästina. Gehen Weltweit auf Demos . Doch kein Muslimisches Land will sie aufnehmen. Tolle Brüder ,6,1,ZDFheuteNachrichten,Germany
2381,@OliverK,"BRICS ist nicht in der Lage, eine neue Weltordnung zu generieren, es geht lediglich um die Einflussspähre von Xi und China...der Rest ist nur Beiwerk und Indien erkennt das bereits und wird bald ausscheren!",1,0,ZDFheuteNachrichten,Germany
2382,@paulmeyer5682,Was ist mit dem Völkermord durch Israel ?,3,1,ZDFheuteNachrichten,Germany
2383,@visionMissionREVOLUTION,"JESUS wäre heute auf Seiten der Palästinenser.
Es muss wohl wieder einen Kreuzzug geben, um die Juden und Israel endlich in die Schranken zu weisen.",1,0,ZDFheuteNachrichten,Germany
2384,@lifetrend4070,15-Jähriger killt Mitschüler (15) im Klassenzimmer per Kopfschuss +UPDATE+. Deutscher„deutscher“ Täter heißt Mateja Z.,1,0,ZDFheuteNachrichten,Germany
2385,@barry221980,"Die rechts-gerichtete Likud und seine rechtsextremen Siedlerkoalitionspartner setzen in Gaza ca. 1.000 kg – Tonnenbomben in Wohnviertel ein, diese massiven Bomben sind international von 83 Ländern geächtet (siehe NYTimes-Artikel: google 2000 Pounds Bombs Gaza). Der Einsatz dieser Bomben mit gewaltiger Sprengkraft führt zu hohen zivilen Todesopfern von ca. 7.000 (Babies, Kindern, alte Menschen, Frauen) und zehntausenden Verletzten, die in den Krankenhäusern aufgrund der Blockade Gazas kaum Überlebenschancen haben. Die gesamte Bevölkerung Gazas wird aus ihren Häusern vertrieben, ausgehungert und ohne sauberes Wasser etc. Manche sagen, dass es für einen Genozid an der Absicht hinter all diesen Verbrechen fehlt anders als bei der Terrorgruppe Hamas.
Der skrupellose und lügnerische Netanyahu schickt seine Soldaten nach Gaza mit dem Aufruf daran zu denken, was die Amalekiten offenbar verdienen. Er weist die IDF auf das alte Testament über die Amalekiten hin: „Schone sie nicht, sondern töte Männer und Frauen, Kinder und Säuglinge, Rinder und Schafe, Kamele und Esel.“ (google es selbst, den die Likud-Sprachrohre werden es nicht berichten). Seine Minister schlagen Atombombeneinsätze gegen 2,3 Mio. Menschen in Gaza vor.",4,1,ZDFheuteNachrichten,Germany
2386,@marsmal7442,"Сатанисты ♉! Аллаха создавшего ПЛОСКУЮ Землю и пророка ПЕДОФИЛА не существует !
За веру в сатанизм вы все погибнете !
Смерть стоит у порога вашего дома !",2,0,ZDFheuteNachrichten,Germany
2387,@sonjagerz7165,Hamas aus Palästina hat Israel eingegriffen und Frauen und Kinder entführt und wahrscheinlich getötet. Ich traue mich mit Israel.,2,0,ZDFheuteNachrichten,Germany
2388,@Inujashiki,FREE PALESTINE !!,31,9,ZDFheuteNachrichten,Germany
2389,@1Abraxass,Nach bald 5000 von idraelichen bomben zerfetzten kindern. Nach hunderten kindern in Israeli hen Gefängnissen beginnt mein Verständnis mit der hamas zu wachsen,2,0,ZDFheuteNachrichten,Germany
2390,@gommingg,"seit 1949 macht 
Terrorstaat İsrael und deren unterstützer  USA-EU  genau das
mit dem Palästinenser  was im zionistischen Buch Samuel steht:
""Geht nun hin und schlägt Amalek. Zerstört absolut alles, was sie haben, und verschont sie nicht: Tötet Mann und Frau, Säuglinge und stillende Mütter, Ochsen und Schafe, Kamele und Esel.“",2,0,ZDFheuteNachrichten,Germany
2391,@gommingg,İsrael +USA+EU sind Kindermörder,2,2,ZDFheuteNachrichten,Germany
2392,@jka319,Israel isoliert sich zunehmend. Der Westen sollte sich von der Politik Israels distanzieren solange es noch möglich ist.,3,0,ZDFheuteNachrichten,Germany
2393,@jamile7941,Wir stehen mit palestina free palastinaa free gazaaa ️️die sollen raus aus unser Land geht raus lasst die palestinenser inruhe sieht die Welt nicht was grade in gaza passiert wie die Kinder und menschen sterben ist es soo normal für euch feinde das kinder und unschuldige soo sterben seit ihr soo unmenschlich soo herzlos die Israelis gott ist mit uns Hamdulillah für alles free Gazaa  lasst die menschen in gazaa inruhe deutschland will das so unsere kinder und menschen sterben und angegriffen werden free free gazaaa ,2,1,ZDFheuteNachrichten,Germany
2394,@rinaldolehman9972,"Ich schäme mich für unsere Regierung, für unsere Medien, für unsere Regierung, für Brüssel & für die UNO, aber auch für die vielen linken Deutschen, die in meinen Augen nur eine Fortführung des linken Geistes zelebrieren & dies mit einer teuflischen Doppelmoral & den Bruderkuss des Terrorismus. Möge Gott die Juden schützen & unterstützen, damit die wahren Täter  des Krieges, Terrorismus & des Hasses an den Pranger kommen. Koran Sure 5 Vers 51 ""Du sollst keine Juden & Christen als Freunde haben"". Solange dieser Vers seine Gültigkeit in den Köpfen der Palästinenser & anderer hat, solange wie es keinen wirklichen Frieden geben & erst recht nicht bei einer zwei Staaten-Lösung. SHALOM",0,0,ZDFheuteNachrichten,Germany
2395,@Testgghjerb,"Dieser Krieg ist miserabel für alle Menschen, die dieser betrifft. Der Krieg führt jedoch auf gegenseitige Provokationen seit der Gründung Israels zurück. Israel hat die letzten Jahrzehnte wiederholt Gebiete im Gazastreifen, im Westjordanland und in den Golanhöhen annektiert und dort Siedlungen gebaut. Dies war rechtswidrig!
Bemühen wir uns alle, diesen Krieg zu beenden! An die Terroristen kann man nur appellieren zieht euch aus Israel zurück, legt die Waffen nieder. Israel soll jedoch im Gegenzug das Militär aus dem Gazastreifen, den Westjordanland und den Golanhöhen abziehen.",0,1,ZDFheuteNachrichten,Germany
2396,@ba5671,"Der Westen gefährdet mit seinem irrationalem Verhalten gegenüber Israel, die Sicherheit in der Region. 
Heute Sie und morgen weitere, man sieht ja was der Westen von „nicht Israelis“ hält, mit Unterstützung des Westens.",4,1,ZDFheuteNachrichten,Germany
2397,@kelham6633,"Wehe du sagst etwas gegen Israel oder wagst diesen Zionistenstaat zu boykottieren, dann bist du ein Antisemit und verlierst deinen Job. Hier herrscht keine wirkliche Meinungsfreiheit. Ich glaube die meisten wissen, dass Israel der wahre Verbrecher ist, aber man darf das nicht sagen.",2,0,ZDFheuteNachrichten,Germany
2398,@celvinscott502,"Es gibt keine Apartheid die von Israel ausgeübt wird. Denn die Apartheid wird durch Staatliche Gesetze erlassen. Israel hat nie solche Gesetze gegen die Palästinenser erlassen! Die Araber sitzen sogar mit einer eigenen Partei in der Knesset. Es gibt auch keine getrennten Öffentlichen Toiletten, zugewiesen extra für Palästinenser in Israel. In Südafrika waren die Schwarzen von den Weissen Buren sehrwohl im Alltag getrennt (Apartheid).",1,0,ZDFheuteNachrichten,Germany
2399,@user-jz7jp4jl8w,Der iran ist das nächste,0,0,ZDFheuteNachrichten,Germany
2400,@hermit9946,"Gaza, Westjordanland und die Golanhöhen wurden von Ägypten Jordanien und Syrien annektiert. Nachdem sie den Krieg gegen Israel endgültig verloren haben mussten sie diese Gebiete als Kriegsentschädigung an Israel abtreten. Klarer Fall von Karma. 
Übrigens hat Israel seine Truppen aus Gaze schon vor 18 Jahren abgezogen. Was Israel für diesen offensichtlich schweren Fehler geerntet hat sieht man ja. ‍♂️",0,0,ZDFheuteNachrichten,Germany
2401,@antoniostsiakmakia1461,"Das ist nicht euer Land ☝‼️.
Seit ca.3100Jahre nachweislich lebten da Juden ☝‼️.
Geh erstmal in die Schule Geschichte lernen und dich bilden☝‼️.
Aber ich habe mitleid, denn ich weiß das deine Religion darauf gerichtet ist dich/euch dumm zu halten ☝‼️.
Desweiteren haben deine Vorfahren ab 1948 Land an Juden verkauft 

",1,0,ZDFheuteNachrichten,Germany
2402,@gommingg,"​ @user-jz7jp4jl8w 

Was für ein peinlicher Trottel!
Aber  irgendwie muss ja auch solche geben.",0,0,ZDFheuteNachrichten,Germany
2403,@antoniostsiakmakia1461,"Türkei,Syrer,Yemen,Iran,Palästina  Libanon ect sind Genozid Treiber und Terroristen ☝‼️",1,0,ZDFheuteNachrichten,Germany
2404,@myt9023,​Das Echo Innenpolitisch wird kommen. Selbst die Leute aus dem linken Spektrum gehen nach rechts um solch widerliche Aussagen in Deutschland nicht zu dulden @user-uv2ov4ln3m ,0,0,ZDFheuteNachrichten,Germany
2405,@ahmidosenadoro3642, @user-jz7jp4jl8w gibt es und wird es immer geben,0,0,ZDFheuteNachrichten,Germany
2406,@Edvaarveru,"sie dachte, dass sie sterben muss, weil Internet abgebrochen war?
seltsame Sicht auf Bedrohung eigenes Lebens.",0,0,ZDFheuteNachrichten,Germany
2407,@berndlangner5068,Stopt den Terror.,2,0,ZDFheuteNachrichten,Germany
2408,@biggiba1995,"Ich finde dass sich viele Deutsche und Moslems mehr Videos vom Massaker ansehen sollten 
Sie sehen sich nur Videos vom Krieg in Gaza an
Der natürlich grausam ist 
Aber mir läuft es bei solchen Videos kalt über den Rücken 
Wo man Menschen bestialisch ermordete 
Ohne Krieg 
Wenn ich mir solche Videos vom Massaker ansehe dann fehlt mir jegliches Verständnis für die schreienden Demonstranten",0,0,ZDFheuteNachrichten,Germany
2409,@martinocatania1404,Islam ist auch in Europa eine gefahr,1,0,ZDFheuteNachrichten,Germany
2410,@stappie45,nun konten die deutschen mahl nachdenkenuber die seit als sie hamas weren in 1930--1945,0,0,ZDFheuteNachrichten,Germany
2411,@sawekoszczygiel5576,ich haette net so Viel Gnade mit hamas wie IDF ...,0,0,ZDFheuteNachrichten,Germany
2412,@xxxyx8470,"Vielen Dank für diese völlig unausgewogene und abhängige Berichterstattung!  Die Palästinenser werden meistens nur als Nummern genannt, während die Israelis immer als leidende Menschen gezeigt werden. Hört auf mit eurer politische Medien Doppelmoral und erzählt den Menschen in Deutschland die ganze Wahrheit  Es ist zum Kotzen ",0,0,ZDFheuteNachrichten,Germany
2413,@jussi667,"Bei der großen Waffenlobby und was alles am Finanzen für den Krieg getan wird. 
Wundert mich die Ausstattung der Hamas nicht.
Traurig für die Menschen dort....!",0,0,ZDFheuteNachrichten,Germany
2414,@S.Wolff.,"Warum ziehen die dort nicht einfach alle weg und vor allem, warum hat man den Palestinern ihr Land weggenommen.",0,0,ZDFheuteNachrichten,Germany
2415,@S.Wolff.,"Palestina ist das Ursprungsland von Jesus. Indem sich dort all diese Juden niederlassen und unrechtmäßig einen Staat gegründet haben, verstießen Sie gegen allgemeine Gesetzmäßigkeiten. Sie haben sich selbst in diese gefährliche Situation begeben und brauchen sich nicht wundern dass solche Dinge passieren. Lasst Palestina Palestina sein, und geht in ein anderes Land.",0,0,ZDFheuteNachrichten,Germany
2416,@S.Wolff.,"Warum haun die nicht einfach ab da? Oh man, wie blöd ey.",0,0,ZDFheuteNachrichten,Germany
2417,@aleaiacetaest9132,Wie nett von den Israeli dass sie die Menschen Arbeit geben nach dem sie denen ihre land nahmen  In Frieden zusammen leben? Sehr witzig!,2,0,ZDFheuteNachrichten,Germany
2418,@xxxyx8470,The history has been showing the free world that Zionist are not to be trusted ,1,0,ZDFheuteNachrichten,Germany
2419,@x_Ruzgar_x,"Wer ist Mörder Hamas oder diese Israelische Soldaten mit Blut in den Haenden ?
Die Menschen zerstören die Welt selbst ABER ich finde es Schade das genau solche Medien wie die BILD das umgekehrte an das Volk als Nachricht verbreiten. Die Hamas verteidigen Ihr Land die durch Israelis besetz wurde. Es ist genau das gleiche wenn ich Ihr Haus besetze und sie verdeidigen sich aber leider möchten die Europaer das nicht so sehen weil Europa schuldet den Juden ein Gefallen und darum schliessen sie die Augen und wollen nur das sehen was sie sehen möchten. Deutschland liefert Waffen an Kriegsgebiete um mehr Menschen dadurch getötet werden.",3,0,ZDFheuteNachrichten,Germany
2420,@martinocatania1404,Islam ist eine gefahr auch in Europa,7,0,ZDFheuteNachrichten,Germany
2421,@sallysally5711,"Genozid einfach stoppen...und die die den  Macht erobern wollen einfach Stopen und keine Waffenlieferung  von  EU Länder einführen...
Keine Waffen
Kein Krieg ‍♀️",2,0,ZDFheuteNachrichten,Germany
2422,@hanswalterhehl82,ja aber ein landzu erweitern geht nicht,0,0,ZDFheuteNachrichten,Germany
2423,@schulzmario82,Die Oma der Familie Schön hat wohl das beste gesagt,0,0,ZDFheuteNachrichten,Germany
2424,@wednesdayaddams8334,"2-3 Atombomben dann ist Ruhe, araba brauch die Welt nicht",0,0,ZDFheuteNachrichten,Germany
2425,@ZDFheute,Wir haben die Kommentarfunktion für weitere Kommentare deaktiviert. Auf unserem Kanal findet ihr unsere tagesaktuellen Beiträge. Schaut dort gerne vorbei und diskutiert weiter mit!,0,0,ZDFheuteNachrichten,Germany
2426,@irenehoff4043,,2,0,ZDFheuteNachrichten,Germany
2427,@DS-mu3zl,Zwei Brüdervölker die sich gegenseitig am liebsten auslöschen würde! Traurig wohin unsere Welt hinsteuert. Ich hoffe meinen Kindern bleibt ein Krieg und solches Leid erspart und ich hoffe das dieser furchtbare Krieg so bald wie möglich am besten sofort aufhört !!!,0,0,ZDFheuteNachrichten,Germany
2428,@ilyvanilly490,Echte Männer (Hamas) gegen Feiglinge LGBT (israil),1,1,ZDFheuteNachrichten,Germany
2429,@walbaum1813,"Gute Entscheidung, Mutter und Baby gehören zusammen in einen Sack. Ein Ehrenmann!",0,0,ZDFheuteNachrichten,Germany
2430,@AirKhanFPV,39:47-39:55 ❤,1,0,ZDFheuteNachrichten,Germany
2431,@eugenqwertz8258,"man kann nur hoffen für den frieden aller arabischen ländern, dass israel gewinnt",2,1,ZDFheuteNachrichten,Germany
2432,@MAZ2907,Der eine fegt seine Terrasse.. Der andere sucht nach Wasser zum Überleben.. ,2,0,ZDFheuteNachrichten,Germany
2433,@EibenPetri-ok2bs,"Die zdf Korrespondentinnen wieder am lügen, so heuchlerisch wir wissen was auf der anderen Seite abgeht, wir wissen wer die Hamas gegründet hat und dass es sehr viele Ressourcen am Meer von Gaza im Norden gibt und den Kanal der den Suez Kanal ersetzt ihr werdet das alle sehen. Das war der plan und ijr Heuchler berichtet nur noch von lügen",0,1,ZDFheuteNachrichten,Germany
2434,@beciri28,"Dass das passiert ist, sind die Israelis selber schuld!",2,1,ZDFheuteNachrichten,Germany
2435,@TheBest-zm3lp,"Wie Doof seit ihr eigentlich ? Alles Plappert ihr Öffentlich raus. Von Russland hört man nur, wie Mächtig und Reich die sind , und wenn sie wollten. Machen sich Groß.
Und was macht ihr, heult in der öffentlich herum.
Wir haben keine Waffen Europa ist der Arme Kranke auf der Welt. Anstatt ihr erzählt, wie Reich und Stark ihr seit.
Macht ihr euch Nackt.
Wie Schwach wir doch sind, jeden Abend bei Lanz.
Und Putin testet Euch immer aus Puh, wie viel Angst ihr habt. Und alles weis der, guckt ja Täglich unsere Nachrichten puh. ATB und alle haben erstmal angst.",0,0,ZDFheuteNachrichten,Germany
2436,@MonicaGabor5,Was die Israelis in Qusra machen ist unglaublich in human und brutal von Seiten der Israelis .Wenn die Israelis immer so die Palästinenser behandeln sollen sie sich nicht wundern das sowas wie die Hamas entstehen kann.,1,0,ZDFheuteNachrichten,Germany
2437,@MonicaGabor5,"Was die Filmemacherin erzählt hat das sie die Palästinenser wie Freunde gesehen haben die bei den Israelis Handwerksarbeiten etc gemacht ist wohl übertrieben .
Schließlich sind die Palästinenser abhängig von dem guten Willen Israelis und die Palästinenser müssen sich immer demütig unterordnen wenn sie irgendwas wollen Arbeit oder so .
Die Israelis sind definitiv im Vorteil schon allein dadurch das sie viel mehr Möglichkeiten haben für eine gute Lebensqualität  als die meisten Palästinenser. Ich finde diese Filmemacherin nicht ehrlich über die Situation zwischen Palästinenser und Israelis.",1,0,ZDFheuteNachrichten,Germany
2438,@125dhx,"Terror Statt Israel und Hamas Geiseln Austausch.
Israel ist ein Terror Statt, Besatzung ist Terror.
Israel Kinder Mörder",1,1,ZDFheuteNachrichten,Germany
2439,@selleluca,Fragt euch mal warum die meisten Freies Palästina rufen! (?),1,0,ZDFheuteNachrichten,Germany
2440,@bora773,"Für solche Beiträge zahlen wir alle gerne GEZ! Endlich mal nicht nur der wohl gemeinte Pro-Israelische Einheitsbrei sondern eine ausgewogene Reportage. Hut ab, so geht Journalismus!",0,0,ZDFheuteNachrichten,Germany
2441,@ilhami9,"meiiiiiiiiiiiiiiiii,die kleinsten bedroht,angst haben sie,palistinensische kinder fühlen sich nicht bedroht und haben keine angst weil sie tod sind!",0,0,ZDFheuteNachrichten,Germany
2442,@user-pu4ct4hb9g,Amk,0,0,ZDFheuteNachrichten,Germany
2443,@Elvir9111993,.      .   .      .      Amin ,1,0,ZDFheuteNachrichten,Germany
2444,@jonasandayabed1685,,1,0,ZDFheuteNachrichten,Germany
2445,@ursulauli8427,"Das ist Propaganda von Israelis. Die halten über 6000 Gefangene, unter ihnen viele Kinder, Jugendliche und Frauen. Leider gibt es keine Demokratie in Israel, denn die Journalisten dürfen keinen interwieven. Fürchterlich, was aus dieser Welt geworden ist.",1,0,ZDFheuteNachrichten,Germany
2446,@jenson1896,Lern erstmal deutsch!,1,0,ZDFheuteNachrichten,Germany
2447,@jenson1896,Nein,1,0,ZDFheuteNachrichten,Germany
2448,@azre7768,Du weisst garnichts,0,0,ZDFheuteNachrichten,Germany
2449,@skippy2577,Du weißt hoffentlich schon das in Westjordanland Morde und Vertreibungen an friedlichen Palästinenser stattfindet? ,0,0,ZDFheuteNachrichten,Germany
2450,@azre7768,Echte Männer die Frauen und Kinder abschlachten.. krasse Männer..,3,0,ZDFheuteNachrichten,Germany
