author,comment,voteCount,replyCount,channel,country,class
@corneliusdinkmeyer2190, @areasonablethought610 the Bible says otherwise??? There has never been a country called Palestine.,4,0,NBC News,USA,1
@areasonablethought610,​ @jaytmg5228 the Bible said otherwise.,1,0,NBC News,USA,2
@jaytmg5228," @Starfire10982  Easy. First off, there's no such place as palestine. Secondly, the population in gaza supports hamas as its governing body",6,0,NBC News,USA,0
@tnghunter,​ @carlbecklehimer1898 and Collin Kaepernick hates vets because he wants police reform. Save your straw men.,0,0,NBC News,USA,0
@user-vt1pq5yw8b,Nobody cares what you think. Now go back to class where your professor tells you how to think.,0,0,NBC News,USA,1
@naj3844,​ @Starfire10982 it's a zionists thing. The talmud shows who these cretins are,0,0,NBC News,USA,0
@MikeKing001,​​ @Starfire10982 HAMAS is using them as shields. Its simple if HAMAS surrendered tomorrow there would be zero cilvilian casualties. The only ones responsible for this are Hamas.,0,0,NBC News,USA,0
@Starfire10982, @carlbecklehimer1898 Explain to me how wanting Palestinian civilians to live is defending Hamas?,9,0,NBC News,USA,1
@carlbecklehimer1898,I literally cannot understand how anyone can defend the actions of Hamas ever.,19,0,NBC News,USA,1
@Jaysmami3011, @carlbecklehimer1898 if you lived the way they do in an open air prison and had NO future or control of ANYTHING regarding your everyday life i wonder if youd think the same way. Luckily you will never in life have to experience that.,0,0,NBC News,USA,0
@Jaysmami3011,Oh you know they read it from a book that tell them they can do whatever they want.. and just disregard everything else that jesus said NOT to do,0,0,NBC News,USA,2
@paladintrueknight,Wow you're ignorant. Palestinians want the total eradication of Israel and a genocide of the Jews. The October 7 attack fully justifies all of this. The US would do exactly the same - and more.,0,0,NBC News,USA,1
@destinybaron5115," @nickelbutt   there are no “ settlement “ in Gaza . Are you talking about Jews living in sovereign Israel across the border ??  That’s like saying Canadians can’t live in canAda by the Canadian border . And no there had been many who died because Hammas savages went door to door killing everyone .  Do you condemn Hammas massacre or are you a hammas supporter??

Israel building Jewish communities in Judea and Samaria does NOT violate the Fourth Geneva Convention.  Article 49 of the Geneva Convention was created in order to prevent a repeat of what happened in Europe under the malaise aggression of Nazism. For this reason, Article 49 of the Geneva Convention states, “The Occupying Power shall not deport or transfer parts of its own civilian population into the territory it occupies.”  Article 2 of the Geneva Convention has made clear that the Fourth Geneva Convention only applies to two or more high contracting parties, which is not the case at . Jordan’s annexation of Judea and Samaria  Egypt occupation of Gaza was a violation of international law . According to the San Remo Resolution of April 25, 1920 and the Mandate for Palestine of July 24, 1922, Judea and Samaria, East Jerusalem, and Gaza were all supposed to be part of a Jewish state. These agreements are still relevant, since Article 80 of the UN Charter states that all mandates of the League of Nations are still valid.

Can you show one example where a country is said to violate the Geneva convention for  building communities in its sovereign land previously occupied by a hostile enemy ?

Give me one .",0,0,NBC News,USA,1
@nickelbutt," @destinybaron5115  There are Israeli settlements directly outside of the Gaza Strip. Thats why the 10/7 terror attacks were so destructive: if there was a DMZ, the civilian casualties would have been far less.

That being the case, much of the world agrees those settlements (and those in the West Bank) are violations of the Fourth Geneva Convention and the Hague Regulations.",2,0,NBC News,USA,0
@destinybaron5115," @nickelbutt  what settlement next to Gaza ?? And btw ., settlement in Gaza by Jews weren’t illegal since Israel holds sovereigns right as according to the mandate . Also you are obviously clueless about international law UN resolutions via  general assembly are not international laws they are political statements.",0,0,NBC News,USA,1
@Starfire10982," @jaytmg5228  Oh you’re one of those genocidal, apartheid loving creeps. Yeah, did you ever check a map in 1947 where it clearly shows Palestine’s existence? And if it’s the case that Palestine never existed, why are settlers colonizing the area?",0,0,NBC News,USA,1
@abhayb.6289,@jaytmg5228  the population Is mainly under the age of 18. So all the babies that died in Gaza deserve to die? Psychopath you are.,0,0,NBC News,USA,1
@jaytmg5228," @Starfire10982  Easy.  It's the gov they voted for. And they're raising the next generations to be terrorits, too",0,0,NBC News,USA,0
@nickelbutt," @areasonablethought610  Ugh, I really hope not. Guess we’ll see…",0,0,NBC News,USA,1
@areasonablethought610, @nickelbutt  don't worry. Iran and Yemen about to step in.,0,0,NBC News,USA,0
@nickelbutt," @destinybaron5115  The settlements next to Gaza are illegal under international law. The UN and the US condemn those settlements.

Did you never consider that to be a part of the issue?",2,0,NBC News,USA,0
@destinybaron5115, @areasonablethought610 Paleshet  in the Bible is not Palestine .. and the Arab Palestinian are not the plishtim ,1,0,NBC News,USA,1
@destinybaron5115,Trying living next to Gaza for a week,1,0,NBC News,USA,0
@Umardau_123,​ @jaytmg5228 apakah orang tuamu terorist ,0,0,NBC News,USA,1
@hwfranjr,"IFMTHEYMSUPPORT HAMAS THEYNARE NOT CIVILIANS,THIS IS ANFACT OF WAR LEAVE GAZA PEOPLE ,IFMYOUMDONT SUPPORT HAMAS GETMOUTMOFMTHERE OR YOUMWILL DIE WITHMTHEM,",0,0,NBC News,USA,0
@Dadd00,Hamas knew that this was going to happen!,3,0,NBC News,USA,0
@michaelmcconaha19,"You'd think that the Jewish people, of all people, would have something against genocide.",0,0,NBC News,USA,1
@zhenga1991,Netanyahu for prison,0,0,NBC News,USA,1
@mohamedossama8290,"Ahh yes, the safe south",2,0,NBC News,USA,1
@sirsmilealot5458,Reap what you sow comes to mind.,5,2,NBC News,USA,2
@talon4702,"Hamas is lying about the death toll. Shame on our media for quoting terrorists! It’s not even close to 16K. Probably less than 10% of that, and even less than that was a direct result of the IDF.",0,0,NBC News,USA,1
@grahammaio9801,"""Ground offense"" is the new word for t*rrorism and g*nocide.",1,0,NBC News,USA,1
@betchface752,"You disagree with jews, you’re antisemitism when all of religion is anti everything else… smh religion is outdated and should be outlawed. War would end.",0,0,NBC News,USA,0
@BoomerBaskins,Sad that Hamas would put their citizens in this position.,3,0,NBC News,USA,0
@johnmiller3494,"Luke 12:15,31a, 34
And he (Jesus) said unto them, Take heed, and beware of covetousness: for a man's life consists not in the abundance of the things which he possesseth. 
But rather seek you the kingdom of God.
For where your treasure is, there will your heart be also.",0,0,NBC News,USA,2
@NYLily07,Timeline is when Palestinians stop supporting terrorists,0,0,NBC News,USA,0
@igazihamis8737,"Isn't that part of Gáza,where Israel sent people, civilians,at the beginning of the war? Izrael said....they will bomb northern Gáza first coz there is the Hamas stronghold ..So....where the Palestinian should flee now? Repeat after me:I m not stupid,this isn't a ethnic cleansing, Israel never wanted to steal the huge oil deposit ""under"" Gáza, Israel only killed terrorists,the 14000dead Palestinian died probably from COVID!",0,0,NBC News,USA,1
@F---AUsername,Wow more Israeli war crimes.  A shocker,1,0,NBC News,USA,1
@jackjones5725,American News Joe biden's economy is a joke get off the Democrat plantation,0,0,NBC News,USA,1
@acidbubblebath77,Now where are these refugees supposed to go?,0,0,NBC News,USA,0
@trueelectsupremea.m.mosttr4786,"That's a GROUND INVASION. Offensive is INVASION.

I thought they were defending themselves? Shouldn't it be ground defensive?

OH WAIT, YOU PEOPLE LIE!",6,7,NBC News,USA,1
@arturorivera6173,"Once again , The U.S Is on the wrong side of history...",1,0,NBC News,USA,1
@johngault2462,I’m sad for the innocents but responsibility for their plight is squarely on Hamas and Palestinians that support them,6,4,NBC News,USA,0
@paulharper7185,"Masterclass effort by current administration to placate thier anti-war voters and keep Military contractor money flowing to ensure large political donations. Like I always said, it takes a smiling Democrat to do crappy Republican things.",0,0,NBC News,USA,2
@MustardSkaven,You proved him right since you don't speak of the children and innocents that Hamas killed and r@ped. @ruthokelley5833 ,0,0,NBC News,USA,0
@ruthokelley5833, @tobymacdonald5893  well…I can assure you …THEY aren’t looking good!  And it will be a long time before I will think of that Israeli government as anything but heartless!  And…I do know the difference between the Zionist and Jews!,0,0,NBC News,USA,0
@ruthokelley5833,"You simply don’t believe in innocent people…face it!  
Those precious 6,000 little children had no guns and no military…and in your perspective they had it coming…",1,0,NBC News,USA,1
@tobymacdonald5893,Yet no one here will admit that and will blame Israel for all of their problems instead,1,0,NBC News,USA,1
@trueelectsupremea.m.mosttr4786," @paladintrueknight  

Gaza is Palestine, a separate Country.",0,0,NBC News,USA,1
@paladintrueknight,"Gaza is a part of Israel, not a separate country.",0,0,NBC News,USA,1
@trueelectsupremea.m.mosttr4786," @MustardSkaven  

Exactly what I'd expect a loser with a Satan symbol to say.

WAR IS PEACE is your mantra",0,0,NBC News,USA,1
@MustardSkaven,Maybe it's a strange concept to you but part of defending yourself is stopping the threat. Which means Hamas. Where is Hamas? In Gaza.,0,0,NBC News,USA,0
@billymadison8574,It's an offensive* following the invasion* from weeks ago. Not sure anyone is disputing that an invasion phase took place...,0,0,NBC News,USA,1
@trueelectsupremea.m.mosttr4786," @Jem5490aa  

Apparently the Israelis!",0,0,NBC News,USA,1
@Jem5490aa,Who just defends in a war?,2,0,NBC News,USA,1
@ruthokelley5833,I could agree with that!  I had no idea what was taking place out of sight of great promotions for Israel?  Evil that I never thought possible…,0,0,NBC News,USA,1
@rellyj,Care to explain?,0,0,NBC News,USA,1
@AlphariusDominatus,Dont cry now Gaza. You were cheering on October 7th.,2,0,NBC News,USA,0
@demoiselledelamontagne,And your journalists report it like it's an equal war. It's a genocide! They want to eliminate all Palestinians. I am ashamed of thia country,0,0,NBC News,USA,1
@avgjayevryday667,Not my war,1,0,NBC News,USA,1
@solid.standpoint,They are liars,1,0,NBC News,USA,1
@g-foxgaming5710,Hamas has to go so that the Palestinian people can have a better future,0,0,NBC News,USA,0
@austynmcmichael9530,Lavon Affair,0,0,NBC News,USA,1
@Cajunsurfer67,All compliments of the American gov and they funded both sides wow,0,0,NBC News,USA,1
@AlphariusDominatus,We live in a crazy time when a major Western media outlet actively supports A TERRORIST STATE like Palestine. Haha.. you people have lost your fn Minds.,0,0,NBC News,USA,1
@crigitti,So that safe corridor from the north to the south of Gaza to protect innocent civilians is really happening. ‍♂️ some of the Islamic brother predicted the Zionist’s real plan is to exterminate all Palestinians. This looks like it?,0,0,NBC News,USA,1
@williamshaw5388,"Israel is an evil apartheid state.

Free all of Palestine.",0,0,NBC News,USA,1
@jamalkhalil2950,so now what? move back to the north and go back to living normal? smh this world is a joke. literal displacement of people and everyone has their back turned.,0,2,NBC News,USA,1
@AlphariusDominatus,"What's next, MSNBC wants to give General Butt Naked a Nobel Peace Prize?",0,0,NBC News,USA,0
@frankignatius2507,"Unfortunately, war has casualties. The innocent pay for the guilty. I wouldn't trust any info/statistics coming from Hamas. It's a terrorist organization!",1,0,NBC News,USA,1
@NecrontierGoBrrrr,So go to the south and be safe ? funny,0,0,NBC News,USA,0
@piccolo1525,reminder over half of Palestinian population is children,0,0,NBC News,USA,1
@mariela7521,,0,0,TRT Word,Turkey,1
@fatinhermiz8729,"Thank you Jewish  people actually no body is against Jews but they want to present it this way 
Know the say divid to rule this is the policy is imperialism",1,0,TRT Word,Turkey,1
@khdmhd2947,Also Palestinians are semites! The Jews and Arabs are cousins and belong to the same ancestor. They are children of Abraham,1,0,TRT Word,Turkey,1
@smoothsnooze,❤❤❤❤,0,0,TRT Word,Turkey,1
@hamisbayoumi7795,"Semitic people are Arabs too not just Jews..maybe someone needs to spread this now!
Arabs can’t be antisemitic when they ARE semitic",1,0,TRT Word,Turkey,0
@greenyellow1200,FREE PALESTINE ,0,0,TRT Word,Turkey,1
@user-fu8mw9ny9m,"Thank you , true child of God",0,0,TRT Word,Turkey,1
@santhoshnanjundarao2887,"World Soil Day is observed on 5 December to raise awareness about the importance of soil, healthy ecosystems, and human well-being. On 6 December 1956, he passed away. The day is observed to commemorate his unforgettable contribution to society and his achievements.",0,0,TRT Word,Turkey,2
@KING_OF_KINGS_ANDLORD_OF_LORDS,"All of us living on earth must wake up! We are living in the end times!

[THE TRIBULATION OF JERUSALEM AND THE COMING OF THE SON OF MAN]
When you see Jerusalem surrounded by armies, know that its destruction is near.

Then those who are in Judea will flee to the mountains, and those who are within the city will go out, and those who are in the countryside will not enter there.

These are the days of punishment to fulfill all that is written.

Woe to those with child and to those giving suckling in those days, for there will be great tribulation on the earth and wrath for this people.

They will fall by the edge of the sword and be carried away into captivity to all nations, and Jerusalem will be trodden down by the Gentiles until the times of the Gentiles are fulfilled.

There will be signs in the sun, moon, and stars, and on the earth the peoples will be troubled and confused because of the roar of the sea and the waves.

People will faint from fear at what is coming on the world, because the powers of the heavens will be shaken.

Then they will see the Son of Man coming in a cloud with power and great glory.

But when these things begin to happen, stand up and lift up your heads, for your redemption draws near.""

Brothers and sisters!
No one is left out!
A person ""must"" be born again as a child of GOD (new life of the Holy Spirit) to enter the Kingdom of heaven.

John 3:3
Jesus answered, “Truly, truly, I say to you, unless a person is born again , he cannot see the kingdom of God.”

John 5:21-22
For just as the Father raises the dead and gives life to them, so the Son gives life to whom he wills.
For the Father judges no one, but has committed all judgment to the Son.""

Hebrews 9:27-28
It is appointed for man to die once, and after this the judgment.
So Christ, having been offered once to bear the sins of many, will appear a second time, apart from sin, to bring salvation to those who are eagerly waiting for him.""

May the LORD’s Grace and Mercy be upon everyone ❤️",0,0,TRT Word,Turkey,2
@FreePalestine_____,I have nothing but respect for my Jewish cousins who are voicing against the unjust war.,3,0,TRT Word,Turkey,2
@qaiserkhan4318,"People like him should be a part of administration...
Thanks Young man, May Allah bless you.",1,0,TRT Word,Turkey,1
@Najda007,Great guy. Thank you for speaking out.,1,0,TRT Word,Turkey,0
@thedarkone5049,Brave anti imperialist!,1,0,TRT Word,Turkey,1
@paulpeter-po5rd,"In The Name Of ALLAH the Most Merciful.
Boycott is what we can all do, first make dua then boycott everything israil ownes and everyone that supports them, including all, company's, products, servives, food, drinks, clothing and footwear PERMANENTLY,  buy umma owned and produced products and services. Tell this to everyone because this is how we will do our job.  Copy and paste this comment if you want
I ask ALLAH to except this from me.",1,0,TRT Word,Turkey,1
@goldarrrdigi8588,I strongly condemned Israeli occupation and terrorism,1,0,TRT Word,Turkey,1
@magdalen5108,Jewish representaion in defending human rights of Palestinian is so important because their ancestors experienced similar traumas and genocide.,0,0,TRT Word,Turkey,1
@lawusaputra9451,"American citizens wake up help U$$ Ll83Rty Army get justice, they were brutally massacred by isr43L in WW2.
check out the documentary film",0,0,TRT Word,Turkey,1
@trique9776,Israel will endure until the end when they will see Jesus coming on the clouds and 144k will believe and be saved from hell and wrath to come. Now is the time to believe Jesus is Lord and repent and trust in him to save them!,1,0,TRT Word,Turkey,2
@imranhossein3546,"I appreciate you and all Jewish people who stand with truth and innocent civilians of Gaza, Palestine  We love and respect Jewish❤️ people but not Zionism. Because Zionist Israeli have been occupied Palestinian won land and killing innocent children, women and men of Gaza Palestine 
We don't want to see if it's innocent Jewish people of Israel and innocent civilians of Gaza, Palestine ",1,0,TRT Word,Turkey,1
@nwankwosampson-xk3jc,You don't represent jews either ,0,0,TRT Word,Turkey,1
@user-hf2pn4df8p,"NO..JUSTIC NO..PEACE..
*This world is full of INJUSTIC.
*How nations can be so...
INSENSITIVE.  {OPPRESSED}
 Stand Up with PALESTINE..",2,0,TRT Word,Turkey,1
@Ana-rb7ws,❤️,0,0,TRT Word,Turkey,1
@davidf3821,Speaking the truth! From another Jew who is horrified  by what Israel is doing.,3,0,TRT Word,Turkey,1
@Believerofunseen1309,Respect for all jewish people for you voice against oppression. Someone who believes in any God can never support this killings..,1,0,TRT Word,Turkey,0
@trilogy8239,"Don’t ever trust the Jewish,",0,0,TRT Word,Turkey,1
@brainyclassmates4372,Thank you sir for speaking the truth,0,0,TRT Word,Turkey,1
@user-by2tg1xt7u,Thank you sir.  We need to preserve human rights and make people safe as first priorities.,0,0,TRT Word,Turkey,0
@thatsawesome2060,"I don't understand how antisemitic been use exclusively towards israel, while ignoring tfey were atacking other groups of semitic people, but didn't held accountable for that antisemitism itself.",0,1,TRT Word,Turkey,0
@kroubian,"Most likely brought up in a non religious household, that is ok, but he sounds like the product of brainwashing happening in schools and universities.",0,0,TRT Word,Turkey,1
@androidboss,,0,0,TRT Word,Turkey,1
@othersbyuri,Self hating for being anti genocide ‍♀️ disgusting. Thank you for speaking out for peace!,4,0,TRT Word,Turkey,1
@SajidKhan-jg8bk,❤️❤️❤️,0,1,TRT Word,Turkey,1
@zargamshams1154,"Zionism is a political ideology, a representation of a state created by man. Judaism is a religion, a representation of the God who created man.  To equate Zionism with Judaism is to equate two things opposite to one another as being one and the same because the term “ Jewish State “ is, in fact, an oxymoron.",2,0,TRT Word,Turkey,1
@nassermj7671,God bless true Jews,1,1,TRT Word,Turkey,1
@DMC1982,There is nothing more Antisemitic than Zionism.,1,0,TRT Word,Turkey,0
@Michael-ys7hw,"The typical Jew that we don't hate, although 90% of Jews support Israel!
Just like Muslims and Arabs who support Israel or Arabs in Israel who take part in the Israeli Army.",0,0,TRT Word,Turkey,1
@yforonda,❤❤❤❤,0,0,TRT Word,Turkey,1
@paulpeter-po5rd,"These are the Real Jews not those Godless evil occupiers.  Thanks for supporting  the Palestinians and their home land.
I wish you peace and all those like you.  Thank you.",0,0,TRT Word,Turkey,1
@user-ui1lw9xb8o,WHERE IS ERDOGAN? THE MR.BEAN OF TURKIYE.,0,1,TRT Word,Turkey,1
@Masonicon,Even Jews can see Zionist Israel as ISIS,2,0,TRT Word,Turkey,1
@paulpeter-po5rd,"Keep mouthing off while your daddy America supports you, but the question is, what will you synagogue of satan devil worshipper occupiers do when your daddy America is no longer an empire, don't forget no empire lasts forever.  So, take your stupid mouth and shut the door behind you.",0,0,TRT Word,Turkey,0
@paulpeter-po5rd,The Real Jews you mean.,0,0,TRT Word,Turkey,1
@paulpeter-po5rd,"In The Name Of ALLAH the Most Merciful.
Boycott is what we can all do, first make dua then boycott everything israil ownes and everyone that supports them, including all, company's, products, servives, food, drinks, clothing and footwear PERMANENTLY,  buy umma owned and produced products and services. Tell this to everyone because this is how we will do our job.  Copy and paste this comment if you want
I ask ALLAH to except this from me.",0,0,TRT Word,Turkey,1
@paulpeter-po5rd,Thats called hijacking the term exclusively and specifically for themselves.,0,0,TRT Word,Turkey,1
@brankojapanac4138,Why wearing the mask?,1,1,TRT Word,Turkey,1
@jamiah_alias1651,Thank you for knowing the truth...,1,0,TRT Word,Turkey,1
@user-ic3dh9uy9z,This is a real Jew. Jewish Christian and Muslims are people of the book. Zionist are evil,0,0,TRT Word,Turkey,1
@BadBunnyBaller,"The world is waking up! Zionism is a racist, extremist ideology.",0,0,TRT Word,Turkey,1
@stephanmoris2515,"thank you so much for your honesty and integrity , your compassion means a lot , one humanity united against hate , segregation and racism",12,0,TRT Word,Turkey,0
@MM-cn6sz,♥♥♥♥♥,0,0,TRT Word,Turkey,1
@kiwiwandering5358,Well said young man. Peace be with you.,16,1,TRT Word,Turkey,2
@user-uv9tl4jt8w,"The Palestinians have abused Western compassion and used Western donations to raise a radical generation. This money should be used to help Somalia, Sudan, and South Sudan. Palestinians living in the West remain unwilling to reconcile, so firm support for Israel and its military operations is important to safeguarding Western values.",2,3,TRT Word,Turkey,2
@user-jn9td8rw1u,"Why don't you S T F U   you traitor...
Have you even been to ISRAEL  ?
You a nerd looking for some attention...",0,0,TRT Word,Turkey,1
@luctors,Thank you for your courage and honesty.. I know that one day you'll be a leader and guide US to the right path of humanity.,2,0,TRT Word,Turkey,1
@rubis7142,In israel no one say stop killing children they just say bring them home no one person say stop this massacre so they are all with the genocide of gaza,0,1,TRT Word,Turkey,1
@SuperDarkBlackSanta,This kid is a typical young and stupid 2023 vintage.,0,0,TRT Word,Turkey,1
@fatimasajid1546,"it's being human to stand with the Palestinians, Thank you for upholding the truth",9,1,TRT Word,Turkey,1
@hp323,The evil circular Zionist are taking advantage of what happened to the true Jewish people for their own evil purposes!,0,0,TRT Word,Turkey,1
@tanweerqureshi220,"Being a good human, this young boy said it all truthfully. May Allah bless him",9,0,TRT Word,Turkey,1
@madworld6801,These are true jews of the Torah,0,0,TRT Word,Turkey,1
@tanweerqureshi220,You don't need to be a Muslim to condemn Gaza genocide. You just have to be a human being,16,2,TRT Word,Turkey,1
@retrofedora7061,This man speaks the truth. Funny that most of the isroeli itself is not even semite. & the ironi is zionism itself is antisemite. Respect for these people & may god protect them.,5,0,TRT Word,Turkey,1
@ahmengtan6139,"Hamas don't want to stop attacking, how israel to protect their citizen?",0,3,TRT Word,Turkey,0
@bubbaclean9441,potatoes...,0,0,TRT Word,Turkey,1
@paulpeter-po5rd," @ahmengtan6139  What is israhell, That whole place is Palestine, and belongs to the Palestinians.
The fake jews don't belong there anyway, the Torah has told them not to return to Palestine because of their evil and wickedness,  thats why the Real Jews won't return to Palestine and protest along side the Palestine supporters against the evil zionists occupiers.   So, stop trying to decieve the people.",0,0,TRT Word,Turkey,1
@ahmengtan6139," @kevindonaghey8483  2005 Israel fully withdrawn from gaza, what do you mean occupation? After israel withdrawn there are still rocket firing from Gaza, suicide bomber from Gaza, palestine never want to peace with non Muslim country like Israel, that is the problem.",0,0,TRT Word,Turkey,0
@kevindonaghey8483,Try not occupation of someone else's country,3,0,TRT Word,Turkey,1
@TmanRock9,But there is no genocide occurring in Gaza. You don’t need to be a genius to realize this you just need to be able to read.,0,0,TRT Word,Turkey,1
@paulpeter-po5rd,Absolutely true.,1,0,TRT Word,Turkey,1
@dragondragonita9964,those who do not stand are aliens?,0,0,TRT Word,Turkey,1
@paulpeter-po5rd,"In The Name Of ALLAH the Most Merciful.
Boycott is what we can all do, first make dua then boycott everything israil ownes and everyone that supports them, including all, company's, products, servives, food, drinks, clothing and footwear PERMANENTLY,  buy umma owned and produced products and services. Tell this to everyone because this is how we will do our job.  Copy and paste this comment if you want
I ask ALLAH to except this from me.",0,0,TRT Word,Turkey,1
@helloworld441,Noone is falling for israels pathetic propaganda mate keep trying though,0,0,TRT Word,Turkey,2
@paulpeter-po5rd,"What are you on fool? western values in the east?  your an idiot.  Palestine is the Palestinians land not the synagogue of satan devil worshipper occupiers.  And for your information, most are atheist.  So, you are one of the foolish idiots that support the synagogue of satan occupiers. Sit down idiot.",0,0,TRT Word,Turkey,1
@MegaEgipcia,"Los ""valores occidentales""  serán el colonialismo, el genocidio, el infanticidio y el apartheid...",0,0,TRT Word,Turkey,1
@paulpeter-po5rd,Agree,0,0,TRT Word,Turkey,1
@paulpeter-po5rd,What difference does it make?,0,0,TRT Word,Turkey,1
@Sarah23298,"I stand with Humanity 
Free Palestine",22,0,TRT Word,Turkey,1
@mangobrother,Wow.  A Jewish person who knows their history.  What he said about Herzl is correct.  Zionists are anti-Judaism.  That is the irony of Israel.  Respect to this young man for not drinking from the Kool-Aid.  A free thinker in action.,0,0,TRT Word,Turkey,1
@lymint9587,"Semites actually include Arabs and Jews etc. Because the speak ""Semitic languages"".",2,0,TRT Word,Turkey,2
@vladimpaler5733,I know the deference jews and zionist my brother muslims jews christian is brothers but zionist not a humen he is Evil who not seeing muslims jews christian they just killed people innocent kids  am crying everday to seeing innocent children both sides the reason is zionist lobby they zionist don't care who daying jews muslims christian israeli palestinian they just stealing land for political benifits,0,0,TRT Word,Turkey,1
@andrewstryker3549,"There were Jews who sent Jews to the chambers. 
So what is your point. 
How about talking about Palestinians and Arab countries that kill Palestinians. 
And Palestinians like Hamas who uses children as cannon fodder. 
Now that would be an interesting perspective.",0,1,TRT Word,Turkey,1
@Nasser-nq8nf,"True jews are against zionism and will condemn genocide against any people. Thank you for all jews who speak out against killing and oppression of palestinians, your voice brings hope to the forgotten oppressed palestinians",0,0,TRT Word,Turkey,1
@sabiahamid6224,Great interview,2,0,TRT Word,Turkey,0
@theenlightenedone1283,"We need to adapt the kindness and mercy of Jacob ( Israel ) and Joseph

-an enlightened Israelite",6,1,TRT Word,Turkey,0
@theenlightenedone1283,"The Israelites Christian and muslim r waiting for the Promised Messiah

He has come",1,0,TRT Word,Turkey,1
@theenlightenedone1283,"Hama$ is Mo$$@d 

The innocent Israeli and Palestinians don't want war",1,0,TRT Word,Turkey,0
@theenlightenedone1283, is not of Israelites it's of the evil Jewish government ... the name should be changed to Jewishland,1,0,TRT Word,Turkey,1
@user-wb6su3ww6x,Thank you good guy. You obviously have a good heart and have common sense and know history and what's actually going on.,0,0,TRT Word,Turkey,1
@AscherDJones,"Exactly!! the Israeli Flag does not represent Judaism..!! To be againts Israels military action is not Antisemitism,,It´s a call for peace !! we need more real Jews spaek up to derail the Narrative pushed by Meanstream Media.",0,0,TRT Word,Turkey,1
@sandrajones1609,Much Gratitude For Fearless Integrity ✌️,5,0,TRT Word,Turkey,0
@nedal1alex123,"Ah, yes, the caste that believes the entire world is theirs, not just a tiny strip of land.",0,0,TRT Word,Turkey,1
@hamedy3322,"Many Jews were against what Theodor Herzl purposal to establish a ‘Jewish-only’ state back then, and the so-called the prophet of zionism was reportedly and athiest anyway. So how did they got the movement going? By gaining help and funded by the British imperialists instead. Israel is nothing than just an ideology that use Judiasm to justify their ‘according to scripture’ movement by ethnic cleansing anyone who are lower then them. Even today, Jews are still against Israel. Benjamin Netanyahu quoted from Bible to justify their genocide somehow, but he is an athiest as well and he was born in Poland.

zionism does not and will never represent Judiasm!

May Allah open our eyes and hearts to the truth, and may Allah grant us knowledge and wisdom to pierce through the veil of ignorance and hypocracy. Aamiin…",0,0,TRT Word,Turkey,1
@karimabenhaddou5459,"You are an honourable young man! Thank you for speaking the truth and  being justice!!!
Free ",6,0,TRT Word,Turkey,1
@tjmaxx4739,"The Jewish group and Palestine groups needs to get together and point out to the politicians and anti Palestine western news media that support for Palestine state, cease fire does not mean they are anti Israel or Jewish religion ! Hamas attack was also not right, plus two wrong does not make it right !",0,1,TRT Word,Turkey,1
@RajReviewsDualSportPhotoGadget,❤,0,0,TRT Word,Turkey,1
@nadildasmapratama9751,Free Palestine ,0,0,TRT Word,Turkey,1
@paulpeter-po5rd,"You need to learn from the Belfour Declaration to the present, then make another comment.  I am not being disrespectful to you  but you need to learn the true history.  And also,  did you know that theTorah tells the jews that they cannot return to Palestine?",0,0,TRT Word,Turkey,1
@ScarfaceGGGG,"Sadly, Israel is not run by Jews but by zionists.",0,0,TRT Word,Turkey,0
@tasneemmansoor7828,Or maybe talk about the fact that israel has been condemned in the past for using palestinian children as human shields. Israel thinks of Palestinians as less then them.  They want them gone. Israel is a terrorist state.,0,0,TRT Word,Turkey,1
@BayuFil,SHUT UP HIPSTERS FULL BELLY.,0,0,TRT Word,Turkey,1
@kingmufasa8929,Is Covid back?,1,0,TRT Word,Turkey,1
@kingmufasa8929,Palestinians are refugees. Hamas confirmed that and Palestine belongs to Israel,2,1,TRT Word,Turkey,1
@SA-se9hx,Truth teller,8,0,TRT Word,Turkey,1
@wobbegong4366,Guaranteed this brave man will be smeared as a ‘self hating Jew.’,16,5,TRT Word,Turkey,1
@oromtichaoromia1265,"Stupid Crack heads, Judaism begun by creation of state of Israel and building place of worship.Otherwise God wouldn't require them to leave Egypt.These people don't understand what Judaism is Prophet King David and Solomon were the leaders of state of Israel established as Instructed by God himself .I don't think these people are actually Israelites ",0,0,TRT Word,Turkey,1
@WayOfDiplomacy,"Isn't it incomprehensible that the whole world supports Palestine? Oh wait, Zionists are hardcore antisemites. Barbaric, cunning invaders that act like Nazis. Maybe that's why.",1,0,TRT Word,Turkey,1
@marwadimassi999,Thank you to the Jewish people like him who are speaking up for Palestinians and trying to end this genocide and occupation.  You are heroes.  I'm sure they get a lot of backlash from their own communities and families at times for speaking up.  Free Palestine ,119,1,TRT Word,Turkey,1
@vivavasquez,thank you sir !,4,0,TRT Word,Turkey,1
@RachelDerGolem,"There is a huge Israeli conspiracy to prevent Hamas, Al-Qaeda, Hezbollah, The Muslim Brotherhood, The Taliban, Islamic Jihad, ISIS, Saddam Hussein, Ayatollah Khomeini, Osama Bin Laden, Bashar Assad, Muammar al-Gaddafi, the Syrian Air Force  and President Putin from bringing peace to the world!!!!!",1,2,TRT Word,Turkey,0
@SarahYounes-il9gk,Free Palestine,8,1,TRT Word,Turkey,1
@ninjiango9126,Trump 2024! Ban Islam again!,0,0,TRT Word,Turkey,1
@editing5157,Well said!,7,0,TRT Word,Turkey,2
